id,company_id,year,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,fiscal_year,sort_order,is_ttm,equity,debt_to_equity,equity_ratio
1011,JSWSTEEL,Mar 2017,301.0,22346,43334,22024,88005,58730,4363,1366,23546,88005,2017,201704,False,22647.0,1.9134543206605732,0.2573376512698142
1012,JSWSTEEL,Mar 2018,302.0,27696,39393,24579,91970,57848,5950,1469,26703,91970,2018,201804,False,27998.0,1.4069933566683335,0.3044253560943786
1013,JSWSTEEL,Mar 2019,301.0,34494,47396,32606,114797,62644,11889,1894,38370,114797,2019,201904,False,34795.0,1.3621497341572064,0.3031002552331507
1014,JSWSTEEL,Mar 2020,301.0,36298,61423,33798,131820,62085,27191,1259,41285,131820,2020,202004,False,36599.0,1.678269898084647,0.27764375663783947
1015,JSWSTEEL,Mar 2021,302.0,46462,62392,39161,148317,64917,32566,8581,42253,148317,2021,202104,False,46764.0,1.3341886921563595,0.3152976395153624
1016,JSWSTEEL,Mar 2022,301.0,66996,72237,56951,196485,99880,16905,4940,74760,196485,2022,202204,False,67297.0,1.0734059467732588,0.34250451688424055
1017,JSWSTEEL,Mar 2023,301.0,65394,80853,63991,210539,104452,22166,4806,79115,210539,2023,202304,False,65695.0,1.2307329324910572,0.3120324500448848
1018,JSWSTEEL,Mar 2024,305.0,77364,87984,62245,227898,112461,29676,7246,78515,227898,2024,202404,False,77669.0,1.1328071688833383,0.34080597460267315
1019,JSWSTEEL,Sep 2024,305.0,79361,95258,58244,233168,114294,29555,10740,78579,233168,2024,202410,False,79666.0,1.1957171189717068,0.34166781033417964
1020,JSWENERGY,Mar 2013,1640.0,4564,10377,3798,20378,13925,977,955,4521,20378,2013,201304,False,6204.0,1.6726305609284333,0.3044459711453528
1021,JSWENERGY,Mar 2014,1640.0,4931,10106,2567,19244,13635,615,888,4107,19244,2014,201404,False,6571.0,1.5379698676000608,0.3414570775306589
1022,JSWENERGY,Mar 2015,1640.0,5878,9294,2608,19420,13191,454,1619,4157,19420,2015,201504,False,7518.0,1.2362330407023145,0.3871266735324408
1023,JSWENERGY,Mar 2016,1627.0,8077,14862,3973,28539,20298,321,1012,6908,28539,2016,201604,False,9704.0,1.5315333882934872,0.34002592942990295
1024,JSWENERGY,Mar 2017,1628.0,8741,14349,3672,28389,19491,531,1579,6789,28389,2017,201704,False,10369.0,1.3838364355289807,0.36524710275106553
1025,JSWENERGY,Mar 2018,1640.0,9470,11883,3728,26721,18877,294,2415,5135,26721,2018,201804,False,11110.0,1.0695769576957697,0.415777852625276
1026,JSWENERGY,Mar 2019,1641.0,10181,10555,3549,25926,17825,400,2451,5251,25926,2019,201904,False,11822.0,0.8928269328370834,0.45599012574249786
1027,JSWENERGY,Mar 2020,1642.0,10004,9840,3445,24931,16713,391,1854,5974,24931,2020,202004,False,11646.0,0.844925296239052,0.467129276803979
1028,JSWENERGY,Mar 2021,1642.0,12865,8371,3328,26207,15637,473,4052,6045,26207,2021,202104,False,14507.0,0.5770317777624595,0.5535543938642348
1029,JSWENERGY,Mar 2022,1640.0,15775,8943,4157,30514,14831,2091,6623,6970,30514,2022,202204,False,17415.0,0.5135228251507321,0.5707216359703743
1030,JSWENERGY,Mar 2023,1641.0,16988,25051,4737,48417,25020,4788,6033,12576,48417,2023,202304,False,18629.0,1.3447313328681088,0.38476155069500384
1031,JSWENERGY,Mar 2024,1641.0,19191,31573,5362,57767,28946,10285,7035,11501,57767,2024,202404,False,20832.0,1.5156009984639016,0.36062111586199735
1032,JSWENERGY,Sep 2024,1745.0,26226,30853,6108,64932,31573,10410,10101,12847,64932,2024,202410,False,27971.0,1.1030352865467805,0.430773732520175
1033,JIOFIN,Mar 2023,2.0,114118,743,66,114930,158,38,108141,6593,114930,2023,202304,False,114120.0,0.006510690501226779,0.9929522317932654
1034,JIOFIN,Mar 2024,6353.0,132794,0,5715,144863,172,3,133292,11395,144863,2024,202404,False,139147.0,0.0,0.9605420293656766
1035,JIOFIN,Sep 2024,6353.0,130791,0,7078,144222,171,0,137439,6613,144222,2024,202410,False,137144.0,0.0,0.9509228827779396
1036,JINDALSTEL,Mar 2013,93.0,21159,24618,11202,57073,19429,19230,809,17605,57073,2013,201304,False,21252.0,1.1583850931677018,0.3723652164771433
1037,JINDALSTEL,Mar 2014,91.0,22519,36368,9935,68913,34989,17811,342,15771,68913,2014,201404,False,22610.0,1.6084918177797434,0.32809484422387647
1038,JINDALSTEL,Mar 2015,91.0,20951,45501,8994,75537,46643,9073,1785,18035,75537,2015,201504,False,21042.0,2.162389506700884,0.2785654712260217
1039,JINDALSTEL,Mar 2016,91.0,32345,46797,13166,92398,65038,11827,392,15142,92398,2016,201604,False,32436.0,1.4427487976322604,0.3510465594493387
1040,JINDALSTEL,Mar 2017,92.0,29959,45850,14674,90575,65932,9716,368,14559,90575,2017,201704,False,30051.0,1.5257395760540415,0.3317802925752139
1041,JINDALSTEL,Mar 2018,97.0,30288,42962,15884,89230,68450,4978,146,15657,89230,2018,201804,False,30385.0,1.413921342767813,0.34052448728006274
1042,JINDALSTEL,Mar 2019,97.0,31988,39559,17357,89001,69039,4027,150,15784,89001,2019,201904,False,32085.0,1.2329437431821724,0.3605015673981191
1043,JINDALSTEL,Mar 2020,102.0,32035,36824,20780,89742,69381,3126,181,17055,89742,2020,202004,False,32137.0,1.1458443538600367,0.3581043435626574
1044,JINDALSTEL,Mar 2021,102.0,31713,29910,16116,77840,54349,1712,1156,20624,77840,2021,202104,False,31815.0,0.9401225836869401,0.4087230215827338
1045,JINDALSTEL,Mar 2022,101.0,35524,13502,27517,76644,45488,2538,470,28147,76644,2022,202204,False,35625.0,0.37900350877192984,0.46481133552528575
1046,JINDALSTEL,Mar 2023,100.0,38606,13046,17674,69427,43542,7870,907,17108,69427,2023,202304,False,38706.0,0.3370536867669095,0.5575064456191395
1047,JINDALSTEL,Mar 2024,100.0,44216,16472,17888,78676,48384,9611,819,19862,78676,2024,202404,False,44316.0,0.3716941962270963,0.5632721541512024
1048,JINDALSTEL,Sep 2024,101.0,47240,17266,18163,82771,49332,12418,863,20158,82771,2024,202410,False,47341.0,0.3647155742379755,0.5719515289171329
1049,PFC,Mar 2013,1320.0,22360,139473,6178,169330,75,0,27,169229,169330,2013,201304,False,23680.0,5.889907094594594,0.13984527254473514
1050,PFC,Mar 2014,1320.0,26202,159215,7582,194320,72,1,27,194220,194320,2014,201404,False,27522.0,5.785008356950803,0.14163235899547139
1051,PFC,Mar 2015,1320.0,31091,187795,8705,228912,102,2,528,228280,228912,2015,201504,False,32411.0,5.794174817191694,0.1415871601314042
1052,PFC,Mar 2016,1320.0,34708,200660,10531,247220,198,47,2230,244745,247220,2016,201604,False,36028.0,5.569557011213501,0.14573254591052504
1053,PFC,Mar 2017,2640.0,34205,202993,19700,259537,296,105,3145,255990,259537,2017,201704,False,36845.0,5.5093771203691135,0.1419643441975518
1054,PFC,Mar 2018,2640.0,37194,441151,41546,522531,161,129,5493,516749,522531,2018,201804,False,39834.0,11.074735150876135,0.07623279767133433
1055,PFC,Mar 2019,2640.0,44481,539488,42260,628869,196,199,4604,623871,628869,2019,201904,False,47121.0,11.448993017975,0.07492975484560377
1056,PFC,Mar 2020,2640.0,46760,596561,48560,694521,238,288,4404,689590,694521,2020,202004,False,49400.0,12.076133603238866,0.07112815883177039
1057,PFC,Mar 2021,2640.0,58127,659682,55257,775707,341,336,3499,771530,775707,2021,202104,False,60767.0,10.855925090921058,0.07833756817973797
1058,PFC,Mar 2022,2640.0,69036,660476,58848,791000,719,53,3774,786454,791000,2022,202204,False,71676.0,9.214744126346336,0.09061441213653602
1059,PFC,Mar 2023,2640.0,81518,751158,60796,896112,782,22,5973,889334,896112,2023,202304,False,84158.0,8.925568573397657,0.0939145999607192
1060,PFC,Mar 2024,3300.0,97847,861961,75770,1038877,764,39,10971,1027102,1038877,2024,202404,False,101147.0,8.521864217426122,0.0973618628576819
1061,PFC,Sep 2024,3300.0,106746,910447,82868,1103361,763,53,13219,1089326,1103361,2024,202410,False,110046.0,8.273331152427167,0.09973707607936115
1062,PIDILITIND,Mar 2013,51.0,1600,111,853,2616,646,428,294,1248,2616,2013,201304,False,1651.0,0.06723198061780739,0.6311162079510704
1063,PIDILITIND,Mar 2014,51.0,1901,46,930,2928,729,458,260,1481,2928,2014,201404,False,1952.0,0.0235655737704918,0.6666666666666666
1064,PIDILITIND,Mar 2015,51.0,2219,58,986,3315,978,462,370,1505,3315,2015,201504,False,2270.0,0.02555066079295154,0.6847662141779789
1065,PIDILITIND,Mar 2016,51.0,2587,80,996,3714,1137,158,706,1713,3714,2016,201604,False,2638.0,0.030326004548900682,0.7102854065697362
1066,PIDILITIND,Mar 2017,51.0,3420,98,1202,4770,1275,148,1443,1904,4770,2017,201704,False,3471.0,0.028233938346297897,0.7276729559748427
1067,PIDILITIND,Mar 2018,51.0,3523,125,1500,5199,1342,228,1246,2383,5199,2018,201804,False,3574.0,0.03497481813094572,0.6874398922869782
1068,PIDILITIND,Mar 2019,51.0,4097,113,1643,5904,1448,242,1548,2666,5904,2019,201904,False,4148.0,0.027242044358727097,0.7025745257452575
1069,PIDILITIND,Mar 2020,51.0,4405,288,1779,6523,1807,259,1186,3270,6523,2020,202004,False,4456.0,0.06463195691202872,0.6831212632224437
1070,PIDILITIND,Mar 2021,51.0,5542,331,2890,8814,4418,294,516,3586,8814,2021,202104,False,5593.0,0.059181119256213124,0.6345586566825505
1071,PIDILITIND,Mar 2022,51.0,6353,416,2675,9494,4703,225,459,4107,9494,2022,202204,False,6404.0,0.06495940037476577,0.6745312829155256
1072,PIDILITIND,Mar 2023,51.0,7161,391,2902,10505,4914,406,881,4304,10505,2023,202304,False,7212.0,0.05421519689406545,0.6865302237029985
1073,PIDILITIND,Mar 2024,51.0,8356,382,3286,12076,5451,148,2235,4242,12076,2024,202404,False,8407.0,0.045438325205186154,0.6961742298774428
1074,PIDILITIND,Sep 2024,51.0,8664,379,3662,12755,5499,161,2546,4550,12755,2024,202410,False,8715.0,0.04348823866896156,0.6832614660917288
1075,PNB,Mar 2013,50.0,568,6695,342,7655,14,4,777,6860,7655,2013,201304,False,618.0,10.833333333333334,0.08073154800783801
1076,PNB,Mar 2014,66.0,868,10108,498,11540,26,3,645,10865,11540,2014,201404,False,934.0,10.822269807280515,0.08093587521663778
1077,PNB,Mar 2015,104.0,1475,16481,976,19035,40,18,1586,17392,19035,2015,201504,False,1579.0,10.437618746041798,0.0829524560021014
1078,PNB,Mar 2016,127.0,2019,26014,1511,29671,58,4,1622,27987,29671,2016,201604,False,2146.0,12.122087604846225,0.07232651410468134
1079,PNB,Mar 2017,166.0,5412,35497,1885,42960,58,2,3280,39620,42960,2017,201704,False,5578.0,6.3637504481893155,0.12984171322160148
1080,PNB,Mar 2018,167.0,6402,53777,2673,63018,255,10,2413,60340,63018,2018,201804,False,6569.0,8.186481960724615,0.10424005839601384
1081,PNB,Mar 2019,167.0,7268,71859,4456,83750,102,5,4457,79185,83750,2019,201904,False,7435.0,9.664963012777404,0.08877611940298508
1082,PNB,Mar 2020,168.0,7779,67736,3191,78874,250,4,2048,76572,78874,2020,202004,False,7947.0,8.523467975336604,0.100755635570657
1083,PNB,Mar 2021,168.0,8699,59394,3072,71333,181,2,2033,69117,71333,2021,202104,False,8867.0,6.69831961204466,0.12430431917906158
1084,PNB,Mar 2022,169.0,9632,52961,2888,65649,150,4,3472,62024,65649,2022,202204,False,9801.0,5.403632282420161,0.14929397249006077
1085,PNB,Mar 2023,169.0,10784,53621,2231,66805,146,3,3188,63468,66805,2023,202304,False,10953.0,4.895553729571807,0.16395479380285907
1086,PNB,Mar 2024,260.0,14673,55017,2422,72371,206,15,4345,67804,72371,2024,202404,False,14933.0,3.684256345007701,0.20633955589946248
1087,PNB,Mar 2013,50.0,568,6695,342,7655,14,4,777,6860,7655,2013,201304,False,618.0,10.833333333333334,0.08073154800783801
1088,PNB,Mar 2014,66.0,868,10108,498,11540,26,3,645,10865,11540,2014,201404,False,934.0,10.822269807280515,0.08093587521663778
1089,PNB,Mar 2015,104.0,1475,16481,976,19035,40,18,1586,17392,19035,2015,201504,False,1579.0,10.437618746041798,0.0829524560021014
1090,PNB,Mar 2016,127.0,2019,26014,1511,29671,58,4,1622,27987,29671,2016,201604,False,2146.0,12.122087604846225,0.07232651410468134
1091,PNB,Mar 2017,166.0,5412,35497,1885,42960,58,2,3280,39620,42960,2017,201704,False,5578.0,6.3637504481893155,0.12984171322160148
1092,PNB,Mar 2018,167.0,6402,53777,2673,63018,255,10,2413,60340,63018,2018,201804,False,6569.0,8.186481960724615,0.10424005839601384
1093,PNB,Mar 2019,167.0,7268,71859,4456,83750,102,5,4457,79185,83750,2019,201904,False,7435.0,9.664963012777404,0.08877611940298508
1094,PNB,Mar 2020,168.0,7779,67736,3191,78874,250,4,2048,76572,78874,2020,202004,False,7947.0,8.523467975336604,0.100755635570657
1095,PNB,Mar 2021,168.0,8699,59394,3072,71333,181,2,2033,69117,71333,2021,202104,False,8867.0,6.69831961204466,0.12430431917906158
1096,PNB,Mar 2022,169.0,9632,52961,2888,65649,150,4,3472,62024,65649,2022,202204,False,9801.0,5.403632282420161,0.14929397249006077
1097,PNB,Mar 2023,169.0,10784,53621,2231,66805,146,3,3188,63468,66805,2023,202304,False,10953.0,4.895553729571807,0.16395479380285907
1098,PNB,Mar 2024,260.0,14673,55017,2422,72371,206,15,4345,67804,72371,2024,202404,False,14933.0,3.684256345007701,0.20633955589946248
1099,PNB,Mar 2013,50.0,568,6695,342,7655,14,4,777,6860,7655,2013,201304,False,618.0,10.833333333333334,0.08073154800783801
1100,PNB,Mar 2014,66.0,868,10108,498,11540,26,3,645,10865,11540,2014,201404,False,934.0,10.822269807280515,0.08093587521663778
1101,PNB,Mar 2015,104.0,1475,16481,976,19035,40,18,1586,17392,19035,2015,201504,False,1579.0,10.437618746041798,0.0829524560021014
1102,PNB,Mar 2016,127.0,2019,26014,1511,29671,58,4,1622,27987,29671,2016,201604,False,2146.0,12.122087604846225,0.07232651410468134
1103,PNB,Mar 2017,166.0,5412,35497,1885,42960,58,2,3280,39620,42960,2017,201704,False,5578.0,6.3637504481893155,0.12984171322160148
1104,PNB,Mar 2018,167.0,6402,53777,2673,63018,255,10,2413,60340,63018,2018,201804,False,6569.0,8.186481960724615,0.10424005839601384
1105,PNB,Mar 2019,167.0,7268,71859,4456,83750,102,5,4457,79185,83750,2019,201904,False,7435.0,9.664963012777404,0.08877611940298508
1106,PNB,Mar 2020,168.0,7779,67736,3191,78874,250,4,2048,76572,78874,2020,202004,False,7947.0,8.523467975336604,0.100755635570657
1107,PNB,Mar 2021,168.0,8699,59394,3072,71333,181,2,2033,69117,71333,2021,202104,False,8867.0,6.69831961204466,0.12430431917906158
1108,PNB,Mar 2022,169.0,9632,52961,2888,65649,150,4,3472,62024,65649,2022,202204,False,9801.0,5.403632282420161,0.14929397249006077
1109,PNB,Mar 2023,169.0,10784,53621,2231,66805,146,3,3188,63468,66805,2023,202304,False,10953.0,4.895553729571807,0.16395479380285907
1110,PNB,Mar 2024,260.0,14673,55017,2422,72371,206,15,4345,67804,72371,2024,202404,False,14933.0,3.684256345007701,0.20633955589946248
1111,PNB,Mar 2013,50.0,568,6695,342,7655,14,4,777,6860,7655,2013,201304,False,618.0,10.833333333333334,0.08073154800783801
1112,PNB,Mar 2014,66.0,868,10108,498,11540,26,3,645,10865,11540,2014,201404,False,934.0,10.822269807280515,0.08093587521663778
1113,PNB,Mar 2015,104.0,1475,16481,976,19035,40,18,1586,17392,19035,2015,201504,False,1579.0,10.437618746041798,0.0829524560021014
1114,PNB,Mar 2016,127.0,2019,26014,1511,29671,58,4,1622,27987,29671,2016,201604,False,2146.0,12.122087604846225,0.07232651410468134
1115,PNB,Mar 2017,166.0,5412,35497,1885,42960,58,2,3280,39620,42960,2017,201704,False,5578.0,6.3637504481893155,0.12984171322160148
1116,PNB,Mar 2018,167.0,6402,53777,2673,63018,255,10,2413,60340,63018,2018,201804,False,6569.0,8.186481960724615,0.10424005839601384
1117,PNB,Mar 2019,167.0,7268,71859,4456,83750,102,5,4457,79185,83750,2019,201904,False,7435.0,9.664963012777404,0.08877611940298508
1118,PNB,Mar 2020,168.0,7779,67736,3191,78874,250,4,2048,76572,78874,2020,202004,False,7947.0,8.523467975336604,0.100755635570657
1119,PNB,Mar 2021,168.0,8699,59394,3072,71333,181,2,2033,69117,71333,2021,202104,False,8867.0,6.69831961204466,0.12430431917906158
1120,PNB,Mar 2022,169.0,9632,52961,2888,65649,150,4,3472,62024,65649,2022,202204,False,9801.0,5.403632282420161,0.14929397249006077
1121,PNB,Mar 2023,169.0,10784,53621,2231,66805,146,3,3188,63468,66805,2023,202304,False,10953.0,4.895553729571807,0.16395479380285907
1122,PNB,Mar 2024,260.0,14673,55017,2422,72371,206,15,4345,67804,72371,2024,202404,False,14933.0,3.684256345007701,0.20633955589946248
1123,PNB,Mar 2013,50.0,568,6695,342,7655,14,4,777,6860,7655,2013,201304,False,618.0,10.833333333333334,0.08073154800783801
1124,PNB,Mar 2014,66.0,868,10108,498,11540,26,3,645,10865,11540,2014,201404,False,934.0,10.822269807280515,0.08093587521663778
1125,PNB,Mar 2015,104.0,1475,16481,976,19035,40,18,1586,17392,19035,2015,201504,False,1579.0,10.437618746041798,0.0829524560021014
1126,PNB,Mar 2016,127.0,2019,26014,1511,29671,58,4,1622,27987,29671,2016,201604,False,2146.0,12.122087604846225,0.07232651410468134
1127,PNB,Mar 2017,166.0,5412,35497,1885,42960,58,2,3280,39620,42960,2017,201704,False,5578.0,6.3637504481893155,0.12984171322160148
1128,PNB,Mar 2018,167.0,6402,53777,2673,63018,255,10,2413,60340,63018,2018,201804,False,6569.0,8.186481960724615,0.10424005839601384
1129,PNB,Mar 2019,167.0,7268,71859,4456,83750,102,5,4457,79185,83750,2019,201904,False,7435.0,9.664963012777404,0.08877611940298508
1130,PNB,Mar 2020,168.0,7779,67736,3191,78874,250,4,2048,76572,78874,2020,202004,False,7947.0,8.523467975336604,0.100755635570657
1131,PNB,Mar 2021,168.0,8699,59394,3072,71333,181,2,2033,69117,71333,2021,202104,False,8867.0,6.69831961204466,0.12430431917906158
1132,PNB,Mar 2022,169.0,9632,52961,2888,65649,150,4,3472,62024,65649,2022,202204,False,9801.0,5.403632282420161,0.14929397249006077
1133,PNB,Mar 2023,169.0,10784,53621,2231,66805,146,3,3188,63468,66805,2023,202304,False,10953.0,4.895553729571807,0.16395479380285907
1134,PNB,Mar 2024,260.0,14673,55017,2422,72371,206,15,4345,67804,72371,2024,202404,False,14933.0,3.684256345007701,0.20633955589946248
1135,POWERGRID,Mar 2013,4630.0,21773,69233,17748,113384,62568,35265,586,14964,113384,2013,201304,False,26403.0,2.6221641480134834,0.23286354335708742
1136,POWERGRID,Mar 2014,5232.0,29466,84220,22562,141480,74252,50069,423,16736,141480,2014,201404,False,34698.0,2.427229235114416,0.2452502120441052
1137,POWERGRID,Mar 2015,5232.0,33207,96243,26102,160784,91191,53681,220,15693,160784,2015,201504,False,38439.0,2.503785218137829,0.23907229575082098
1138,POWERGRID,Mar 2016,5232.0,38738,108545,26797,179312,115094,45611,919,17688,179312,2016,201604,False,43970.0,2.468614964748692,0.24521504416882306
1139,POWERGRID,Mar 2017,5232.0,44634,118988,26809,195662,137678,38264,1165,18555,195662,2017,201704,False,49866.0,2.386154895118919,0.25485786713822817
1140,POWERGRID,Mar 2018,5232.0,49194,131503,39425,225354,156198,37669,1224,30264,225354,2018,201804,False,54426.0,2.416179767023114,0.24151335232567428
1141,POWERGRID,Mar 2019,5232.0,53857,146376,41916,247380,172740,37631,1296,35713,247380,2019,201904,False,59089.0,2.477212340706392,0.23885924488640958
1142,POWERGRID,Mar 2020,5232.0,59464,148270,43706,256671,181112,35177,1431,38951,256671,2020,202004,False,64696.0,2.2917954742178805,0.2520580821362756
1143,POWERGRID,Mar 2021,5232.0,64704,143232,42539,255708,183726,24838,1486,45659,255708,2021,202104,False,69936.0,2.0480439258750858,0.2734994603219297
1144,POWERGRID,Mar 2022,6975.0,69272,134696,40008,250950,191773,12854,3788,42536,250950,2022,202204,False,76247.0,1.7665744226002336,0.3038334329547719
1145,POWERGRID,Mar 2023,6975.0,76051,128584,40615,252225,185437,13772,3489,49527,252225,2023,202304,False,83026.0,1.5487196781731023,0.32917434830012887
1146,POWERGRID,Mar 2024,9301.0,77845,123516,40168,250829,177761,18197,4163,50708,250829,2024,202404,False,87146.0,1.4173456039290386,0.3474319157673156
1147,POWERGRID,Sep 2024,9301.0,82760,122568,40668,255297,174178,23767,3410,53941,255297,2024,202410,False,92061.0,1.331378107993613,0.36060353235643194
1148,POWERGRID,Mar 2013,4630.0,21773,69233,17748,113384,62568,35265,586,14964,113384,2013,201304,False,26403.0,2.6221641480134834,0.23286354335708742
1149,POWERGRID,Mar 2014,5232.0,29466,84220,22562,141480,74252,50069,423,16736,141480,2014,201404,False,34698.0,2.427229235114416,0.2452502120441052
1150,POWERGRID,Mar 2015,5232.0,33207,96243,26102,160784,91191,53681,220,15693,160784,2015,201504,False,38439.0,2.503785218137829,0.23907229575082098
1151,POWERGRID,Mar 2016,5232.0,38738,108545,26797,179312,115094,45611,919,17688,179312,2016,201604,False,43970.0,2.468614964748692,0.24521504416882306
