id,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,fiscal_year,sort_order,is_ttm,net_profit_margin_pct,expense_ratio_pct,interest_coverage
895,MARUTI,Mar 2021,70372,64961,5411.0,8.0,3046,102,3034,5321,18.0,4389,145.0,31.0,2021,202104,False,6.236855567555278,92.31086227476837,53.049019607843135
896,MARUTI,Mar 2022,88330,82578,5752.0,7.0,1861,127,2789,4697,17.0,3880,128.0,47.0,2022,202204,False,4.3926185893807315,93.48805615306239,45.29133858267716
897,MARUTI,Mar 2023,118410,105288,13122.0,11.0,2415,252,4846,10438,21.0,8264,274.0,34.0,2023,202304,False,6.9791402753145855,88.91816569546491,52.07142857142857
898,MARUTI,Mar 2024,141858,123232,18626.0,13.0,4248,194,5256,17424,23.0,13488,429.0,29.0,2024,202404,False,9.50809964894472,86.8699685601094,96.01030927835052
899,MARUTI,TTM,145213,125446,19766.0,14.0,5002,212,5317,19240,,14021,446.0,,9999,99999,True,9.655471617554902,86.3875823789881,93.23584905660377
900,MOTHERSON,Mar 2013,25298,23819,1480.0,6.0,318,250,714,834,46.0,452,1.0,26.0,2013,201304,False,1.7867025061269666,94.15368803858013,5.92
901,MOTHERSON,Mar 2014,30414,28017,2397.0,8.0,311,294,817,1596,31.0,1097,2.0,29.0,2014,201404,False,3.6068915630959424,92.1187610968633,8.153061224489797
902,MOTHERSON,Mar 2015,34661,31817,2844.0,8.0,212,318,921,1817,29.0,1292,2.0,31.0,2015,201504,False,3.7275323851014104,91.7948126136003,8.943396226415095
903,MOTHERSON,Mar 2016,37216,33668,3548.0,10.0,177,345,1087,2293,23.0,1774,3.0,26.0,2016,201604,False,4.766766981943251,90.4664660361135,10.284057971014493
904,MOTHERSON,Mar 2017,42376,38204,4171.0,10.0,346,375,1059,3083,30.0,2172,3.0,18.0,2017,201704,False,5.12554276005286,90.15480460638096,11.122666666666667
905,MOTHERSON,Mar 2018,56303,51174,5128.0,9.0,125,411,1575,3267,31.0,2260,3.0,30.0,2018,201804,False,4.013995701827612,90.89036108200274,12.476885644768856
906,MOTHERSON,Mar 2019,63523,58174,5348.0,8.0,333,423,2058,3200,34.0,2098,3.0,29.0,2019,201904,False,3.3027407395746424,91.57942792374416,12.643026004728132
907,MOTHERSON,Mar 2020,60729,56075,4654.0,8.0,642,593,2721,1983,-5.0,1294,2.0,40.0,2020,202004,False,2.1307777174002536,92.33644552026215,7.8482293423271505
908,MOTHERSON,Mar 2021,57370,53000,4370.0,8.0,568,512,2926,1500,34.0,1569,2.0,46.0,2021,202104,False,2.7348788565452327,92.38277845563884,8.53515625
909,MOTHERSON,Mar 2022,63774,59060,4714.0,7.0,575,543,2958,1788,31.0,1182,1.0,34.0,2022,202204,False,1.8534198889829712,92.60827296390379,8.681399631675875
910,MOTHERSON,Mar 2023,78788,72537,6251.0,8.0,70,781,3136,2405,31.0,1670,2.0,29.0,2023,202304,False,2.119612123673656,92.06605066761435,8.003841229193341
911,MOTHERSON,Mar 2024,98692,89370,9322.0,9.0,140,1811,3810,3840,21.0,3020,4.0,20.0,2024,202404,False,3.0600251286831757,90.55445223523691,5.147432357813363
912,MOTHERSON,TTM,109382,98908,10474.0,10.0,955,2061,4272,5095,,4123,6.0,,9999,99999,True,3.769358761039294,90.42438426797827,5.081999029597283
913,NAUKRI,Mar 2013,472,351,121.0,26.0,24,3,12,130,41.0,76,8.0,12.0,2013,201304,False,16.101694915254235,74.36440677966102,40.333333333333336
914,NAUKRI,Mar 2014,567,471,97.0,17.0,48,3,21,120,49.0,60,8.0,30.0,2014,201404,False,10.582010582010582,83.06878306878306,32.333333333333336
915,NAUKRI,Mar 2015,732,711,21.0,3.0,89,4,47,60,99.0,-14,2.0,150.0,2015,201504,False,-1.912568306010929,97.1311475409836,5.25
916,NAUKRI,Mar 2016,748,656,91.0,12.0,111,3,24,175,33.0,118,11.0,27.0,2016,201604,False,15.775401069518717,87.70053475935828,30.333333333333332
917,NAUKRI,Mar 2017,888,896,-9.0,-1.0,50,4,33,5,99.0,-43,-2.0,-230.0,2017,201704,False,-4.842342342342342,100.9009009009009,-2.25
918,NAUKRI,Mar 2018,988,769,219.0,22.0,401,5,30,585,14.0,501,42.0,13.0,2018,201804,False,50.708502024291505,77.83400809716599,43.8
919,NAUKRI,Mar 2019,1151,1142,9.0,1.0,737,7,22,716,17.0,592,49.0,12.0,2019,201904,False,51.433536055603824,99.21807124239791,1.2857142857142858
920,NAUKRI,Mar 2020,1312,1662,-350.0,-27.0,286,14,48,-126,95.0,-246,-19.0,-31.0,2020,202004,False,-18.75,126.67682926829269,-25.0
921,NAUKRI,Mar 2021,1128,1054,74.0,7.0,1584,11,45,1602,12.0,1418,110.0,7.0,2021,202104,False,125.70921985815602,93.43971631205675,6.7272727272727275
922,NAUKRI,Mar 2022,1589,1143,446.0,28.0,13810,11,73,14200,9.0,12882,991.0,1.0,2022,202204,False,810.6985525487728,71.93203272498427,40.54545454545455
923,NAUKRI,Mar 2023,2346,1997,348.0,15.0,-116,18,73,141,99.0,-70,-8.0,-228.0,2023,202304,False,-2.9838022165387894,85.1236146632566,19.333333333333332
924,NAUKRI,Mar 2024,2536,1825,711.0,28.0,303,35,101,878,32.0,595,44.0,49.0,2024,202404,False,23.462145110410095,71.96372239747633,20.314285714285713
925,NAUKRI,TTM,2662,1911,751.0,28.0,560,22,104,1185,,551,36.0,,9999,99999,True,20.698722764838468,71.78812922614576,34.13636363636363
926,NESTLEIND,Dec 2013,9101,7153,1948.0,21.0,97,37,330,1678,33.0,1117,12.0,42.0,2013,201301,False,12.27337655202725,78.5957587078343,52.648648648648646
927,NESTLEIND,Dec 2014,9855,7816,2039.0,21.0,87,14,338,1774,33.0,1185,12.0,51.0,2014,201401,False,12.02435312024353,79.30999492643328,145.64285714285714
928,NESTLEIND,Dec 2015,8175,6620,1555.0,19.0,-391,3,347,814,31.0,563,6.0,83.0,2015,201501,False,6.886850152905198,80.97859327217125,518.3333333333334
929,NESTLEIND,Dec 2016,9141,7292,1850.0,20.0,140,91,354,1545,35.0,1001,10.0,61.0,2016,201601,False,10.95066185318893,79.772453779674,20.32967032967033
930,NESTLEIND,Dec 2017,10010,7913,2097.0,21.0,177,92,342,1839,33.0,1225,13.0,68.0,2017,201701,False,12.237762237762238,79.05094905094904,22.793478260869566
931,NESTLEIND,Dec 2018,11292,8675,2618.0,23.0,259,112,336,2429,34.0,1607,17.0,69.0,2018,201801,False,14.231314204746722,76.8243003896564,23.375
932,NESTLEIND,Dec 2019,12369,9443,2926.0,24.0,247,129,370,2673,26.0,1968,20.0,168.0,2019,201901,False,15.910744603444094,76.34408602150538,22.68217054263566
933,NESTLEIND,Dec 2020,13350,10149,3202.0,24.0,146,164,370,2813,26.0,2082,22.0,93.0,2020,202001,False,15.595505617977528,76.02247191011236,19.524390243902438
934,NESTLEIND,Dec 2021,14741,11178,3562.0,24.0,-112,202,391,2857,26.0,2118,22.0,91.0,2021,202101,False,14.368089003459739,75.82931958483142,17.633663366336634
935,NESTLEIND,Dec 2022,16897,13191,3706.0,22.0,107,155,403,3256,27.0,2391,25.0,89.0,2022,202201,False,14.150440906669823,78.06711250517844,23.90967741935484
936,NESTLEIND,Dec 2023,19126,14655,4471.0,23.0,116,119,429,4038,26.0,2999,31.0,56.0,2023,202301,False,15.680225870542715,76.62344452577643,37.57142857142857
937,NESTLEIND,Mar 2024,24394,18581,5813.0,24.0,159,145,538,5289,26.0,3933,41.0,79.0,2024,202404,False,16.12281708616873,76.17036976305648,40.08965517241379
938,NESTLEIND,TTM,19786,15060,4726.0,24.0,297,113,452,4458,26.0,3323,34.0,,9999,99999,True,16.794703325583747,76.11442434044274,41.823008849557525
939,NHPC,Mar 2013,6381,2229,4152.0,65.0,1595,611,1241,3895,26.0,2873,2.0,28.0,2013,201304,False,45.02429086350102,34.931828866948756,6.795417348608838
940,NHPC,Mar 2014,7389,3047,4342.0,59.0,889,1203,1499,2529,35.0,1633,1.0,27.0,2014,201404,False,22.10041954256327,41.23697388009202,3.6093100581878637
941,NHPC,Mar 2015,8221,3087,5134.0,62.0,1597,1296,1715,3718,25.0,2798,2.0,27.0,2015,201504,False,34.03478895511495,37.55017637756964,3.9614197530864197
942,NHPC,Mar 2016,8354,3571,4783.0,57.0,1174,1160,1432,3365,30.0,2365,2.0,81.0,2016,201604,False,28.309791716542975,42.74598994493656,4.123275862068965
943,NHPC,Mar 2017,8623,3739,4884.0,57.0,2245,1133,1462,4535,23.0,3480,3.0,61.0,2017,201704,False,40.357184274614404,43.36077931114461,4.310679611650485
944,NHPC,Mar 2018,7755,3508,4248.0,55.0,1185,924,1469,3040,8.0,2785,2.0,57.0,2018,201804,False,35.912314635718886,45.23533204384268,4.597402597402597
945,NHPC,Mar 2019,8983,4002,4981.0,55.0,1733,896,1658,4159,32.0,2836,3.0,56.0,2019,201904,False,31.570744740064566,44.55081821217856,5.559151785714286
946,NHPC,Mar 2020,10008,4562,5446.0,54.0,311,877,1614,3266,-2.0,3345,3.0,52.0,2020,202004,False,33.42326139088729,45.583533173461234,6.209806157354618
947,NHPC,Mar 2021,9648,4371,5277.0,55.0,1087,577,1292,4495,20.0,3600,3.0,49.0,2021,202104,False,37.3134328358209,45.3047263681592,9.145580589254767
948,NHPC,Mar 2022,9144,5131,4013.0,44.0,981,586,1190,3217,-17.0,3774,4.0,52.0,2022,202204,False,41.272965879265094,56.11329833770778,6.848122866894198
949,NHPC,Mar 2023,10607,4423,6184.0,58.0,743,475,1215,5237,19.0,4261,4.0,48.0,2023,202304,False,40.17158480248892,41.69887809936834,13.018947368421053
950,NHPC,Mar 2024,9632,4825,4807.0,50.0,2029,608,1184,5043,20.0,4028,4.0,53.0,2024,202404,False,41.81893687707641,50.09343853820598,7.90625
951,NHPC,TTM,9690,4675,5015.0,52.0,2094,718,1177,5213,20.0,3417,3.0,,9999,99999,True,35.26315789473684,48.24561403508772,6.984679665738161
952,NTPC,Mar 2013,71518,53370,18149.0,25.0,4777,2491,3823,16611,24.0,12586,13.0,38.0,2013,201304,False,17.598366844710423,74.62457003831203,7.285828984343637
953,NTPC,Mar 2014,78330,58603,19727.0,25.0,2792,3263,4770,14486,21.0,11403,12.0,42.0,2014,201404,False,14.557640750670242,74.81552406485382,6.045663499846767
954,NTPC,Mar 2015,79957,62605,17352.0,22.0,2338,3669,5565,10456,4.0,9992,10.0,21.0,2015,201504,False,12.496716985379642,78.29833535525344,4.7293540474243665
955,NTPC,Mar 2016,73396,54829,18568.0,25.0,1188,3366,5771,10618,-2.0,10781,11.0,26.0,2016,201604,False,14.688811379366722,74.70298108888768,5.516339869281046
956,NTPC,Mar 2017,82042,60445,21598.0,26.0,1592,3753,6010,13426,20.0,10714,11.0,37.0,2017,201704,False,13.059164818020038,73.67567831110895,5.754862776445511
957,NTPC,Mar 2018,88083,65598,22485.0,26.0,5576,4447,7460,16154,35.0,10502,11.0,40.0,2018,201804,False,11.922845497996208,74.47294029494908,5.056217674836969
958,NTPC,Mar 2019,100287,77576,22710.0,23.0,2818,5605,8669,11255,-25.0,14034,14.0,44.0,2019,201904,False,13.993837685841633,77.35399403711348,4.051739518287244
959,NTPC,Mar 2020,109464,77878,31586.0,29.0,8209,8189,10356,21250,44.0,11902,12.0,27.0,2020,202004,False,10.872981071402469,71.14485127530511,3.857125412138234
960,NTPC,Mar 2021,111531,77487,34044.0,31.0,5021,9224,12450,17390,14.0,14969,15.0,41.0,2021,202104,False,13.421380602702387,69.47575113645533,3.6908065915004338
961,NTPC,Mar 2022,132669,92307,40362.0,30.0,4809,9376,13788,22007,23.0,16960,17.0,41.0,2022,202204,False,12.7836947591374,69.57691698889718,4.304820819112628
962,NTPC,Mar 2023,176207,128611,47596.0,27.0,2561,11447,14792,23917,28.0,17121,17.0,42.0,2023,202304,False,9.716413082340656,72.98858728654368,4.157945313182493
963,NTPC,Mar 2024,178501,127045,51456.0,29.0,5190,12301,16204,28142,24.0,21332,21.0,36.0,2024,202404,False,11.950633329785267,71.17327073797905,4.183074546784814
964,NTPC,TTM,185892,133499,52392.0,28.0,6831,12475,17009,29739,24.0,22546,23.0,,9999,99999,True,12.12854775891378,71.8153551524541,4.199759519038076
965,ONGC,Mar 2013,161984,118482,43501.0,27.0,5488,484,11763,36742,35.0,23994,19.0,34.0,2013,201304,False,14.812574081390755,73.1442611615962,89.87809917355372
966,ONGC,Mar 2014,174121,124991,49130.0,28.0,7170,624,16262,39413,32.0,26665,21.0,31.0,2014,201404,False,15.314063208917936,71.78398929480075,78.73397435897436
967,ONGC,Mar 2015,160923,118610,42312.0,26.0,5955,2864,18033,27370,35.0,17703,14.0,44.0,2015,201504,False,11.000913480360172,73.70605817689206,14.773743016759777
968,ONGC,Mar 2016,124036,84901,39135.0,32.0,1067,3766,16384,20052,35.0,13102,10.0,56.0,2016,201604,False,10.563062336740945,68.44867619078332,10.391662241104621
969,ONGC,Mar 2017,282506,229702,52804.0,19.0,12724,3591,20119,41718,30.0,29169,19.0,40.0,2017,201704,False,10.325090440557014,81.308715567103,14.704539125591758
970,ONGC,Mar 2018,322706,265817,56889.0,18.0,10429,4999,23112,39208,34.0,26068,17.0,38.0,2018,201804,False,8.077940912161534,82.37126052815876,11.380076015203041
971,ONGC,Mar 2019,421624,346805,74819.0,18.0,9567,5837,23704,54846,38.0,33938,24.0,29.0,2019,201904,False,8.049352029296244,82.25456805115459,12.81805722117526
972,ONGC,Mar 2020,396728,344623,52105.0,13.0,982,7489,26635,18962,40.0,11456,9.0,58.0,2020,202004,False,2.8876207376338447,86.86631646871407,6.957537721992256
973,ONGC,Mar 2021,303849,254375,49473.0,16.0,11271,5079,25538,30126,29.0,21360,13.0,28.0,2021,202104,False,7.029807568891126,83.7175702404813,9.740696987595983
974,ONGC,Mar 2022,491246,411373,79874.0,16.0,6797,5696,26883,54091,9.0,49294,36.0,29.0,2022,202204,False,10.03448374134344,83.74073274896895,14.022823033707866
975,ONGC,Mar 2023,632291,556764,75527.0,12.0,-30,7889,24557,43051,24.0,32778,28.0,40.0,2023,202304,False,5.184005465837723,88.05502529689653,9.573710229433388
976,ONGC,Mar 2024,591396,488561,102835.0,17.0,12982,10194,28763,76860,26.0,57101,39.0,31.0,2024,202404,False,9.655290194725701,82.6114819849982,10.087796743182263
977,ONGC,TTM,658694,572824,85870.0,13.0,14458,12592,31646,56090,26.0,42320,33.0,,9999,99999,True,6.424834596944863,86.96359766446939,6.8194091486658195
978,PFC,Mar 2013,17314,331,5987.0,35.0,12,10995,6,5994,26.0,4438,13.0,21.0,2013,201304,False,25.63243617881483,1.911747718609218,0.5445202364711232
979,PFC,Mar 2014,21407,748,7607.0,36.0,23,13053,5,7624,28.0,5462,17.0,22.0,2014,201404,False,25.515018451908254,3.494184145373009,0.5827779054623459
980,PFC,Mar 2015,24988,1103,8429.0,34.0,25,15456,8,8446,29.0,6004,18.0,20.0,2015,201504,False,24.027533215943652,4.414118777012966,0.5453545548654244
981,PFC,Mar 2016,27861,2042,9162.0,33.0,25,16657,20,9167,33.0,6184,19.0,30.0,2016,201604,False,22.19590108036323,7.329241592189799,0.5500390226331272
982,PFC,Mar 2017,27581,5538,5275.0,19.0,30,16768,41,5264,58.0,2236,7.0,59.0,2017,201704,False,8.107030201950618,20.079039918784673,0.31458730916030536
983,PFC,Mar 2018,48624,6583,11752.0,24.0,42,30289,15,11779,25.0,8797,20.0,31.0,2018,201804,False,18.091888779203686,13.538581770319183,0.3879956419822378
984,PFC,Mar 2019,54106,1696,17783.0,33.0,94,34627,15,17862,29.0,12640,30.0,0.0,2019,201904,False,23.361549550881602,3.134587661257532,0.5135587836081671
985,PFC,Mar 2020,62189,7332,14012.0,23.0,105,40845,24,14093,33.0,9477,22.0,35.0,2020,202004,False,15.23902941034588,11.78986637508241,0.34305300526380217
986,PFC,Mar 2021,71656,7102,19871.0,28.0,46,44684,25,19891,21.0,15716,36.0,22.0,2021,202104,False,21.932566707602994,9.911242603550296,0.4447005639602542
987,PFC,Mar 2022,76262,8215,23338.0,31.0,79,44709,35,23382,20.0,18768,42.0,23.0,2022,202204,False,24.60989745876059,10.772075214392489,0.5219978080475967
988,PFC,Mar 2023,77684,4167,26501.0,34.0,47,47017,52,26496,20.0,21179,48.0,22.0,2023,202304,False,27.263014262911284,5.364038926934761,0.5636471914413935
989,PFC,Mar 2024,91508,-27,33573.0,37.0,69,57962,53,33588,21.0,26461,60.0,23.0,2024,202404,False,28.916597455960137,-0.029505616995235386,0.5792243193816639
990,PFC,TTM,98152,882,35764.0,36.0,109,61505,54,35820,21.0,28248,64.0,,9999,99999,True,28.77985165865189,0.8986062433776185,0.581481180391838
991,PIDILITIND,Mar 2013,3678,3120,558.0,15.0,107,16,69,581,27.0,424,8.0,31.0,2013,201304,False,11.52800435019032,84.82871125611744,34.875
992,PIDILITIND,Mar 2014,4283,3611,672.0,16.0,38,16,81,612,27.0,450,9.0,31.0,2014,201404,False,10.506654214335747,84.31006303992528,42.0
993,PIDILITIND,Mar 2015,4844,4073,771.0,16.0,40,16,118,678,25.0,514,10.0,29.0,2015,201504,False,10.611065235342693,84.08340214698596,48.1875
994,PIDILITIND,Mar 2016,5361,4188,1173.0,22.0,81,13,100,1141,29.0,807,16.0,26.0,2016,201604,False,15.05316172355904,78.11975377728035,90.23076923076923
995,PIDILITIND,Mar 2017,5617,4355,1262.0,22.0,115,14,115,1248,31.0,863,17.0,28.0,2017,201704,False,15.364073348762686,77.53249065337369,90.14285714285714
996,PIDILITIND,Mar 2018,6078,4737,1341.0,22.0,153,16,120,1359,29.0,966,19.0,32.0,2018,201804,False,15.893385982230997,77.93682132280355,83.8125
997,PIDILITIND,Mar 2019,7078,5707,1371.0,19.0,130,26,133,1342,31.0,928,18.0,36.0,2019,201904,False,13.111048318734106,80.63012150324951,52.73076923076923
998,PIDILITIND,Mar 2020,7294,5718,1576.0,22.0,97,34,170,1470,24.0,1122,22.0,32.0,2020,202004,False,15.382506169454347,78.3931998903208,46.35294117647059
999,PIDILITIND,Mar 2021,7293,5606,1686.0,23.0,74,37,201,1522,26.0,1126,22.0,38.0,2021,202104,False,15.439462498286026,76.86822980940629,45.567567567567565
1000,PIDILITIND,Mar 2022,9921,8065,1856.0,19.0,39,42,240,1614,25.0,1207,24.0,42.0,2022,202204,False,12.166112287067836,81.29220844672916,44.19047619047619
1001,PIDILITIND,Mar 2023,11799,9813,1986.0,17.0,55,48,270,1723,25.0,1289,25.0,44.0,2023,202304,False,10.924654631748453,83.16806509026189,41.375
1002,PIDILITIND,Mar 2024,12383,9675,2708.0,22.0,63,51,341,2379,27.0,1747,34.0,47.0,2024,202404,False,14.108051360736493,78.13130905273358,53.09803921568628
1003,PIDILITIND,TTM,12901,9949,2952.0,23.0,144,49,374,2673,,1973,38.0,,9999,99999,True,15.29338810944888,77.11805286411905,60.244897959183675
1004,PNB,Mar 2013,43071,12456,,,4310,27802,336,6786,27.0,5020,28.0,19.0,2013,201304,False,11.655174014998492,28.919690743191474,
1005,PNB,Mar 2014,44958,16112,,,4710,28220,367,4969,29.0,3674,20.0,10.0,2014,201404,False,8.172071711375061,35.837893144712844,
1006,PNB,Mar 2015,48710,18760,,,6175,31343,384,4397,24.0,3525,18.0,18.0,2015,201504,False,7.236707041675221,38.51365222746869,
1007,PNB,Mar 2016,50804,27453,,,6100,34331,413,-5293,-31.0,-3510,-19.0,-2.0,2016,201604,False,-6.908904810644831,54.03708369419731,
1008,PNB,Mar 2017,48058,22533,,,9168,32722,430,1540,41.0,1239,6.0,0.0,2017,201704,False,2.578134753839111,46.88709476049773,
1009,PNB,Mar 2018,48725,43345,,,8883,33530,581,-19849,-37.0,-12111,-44.0,0.0,2018,201804,False,-24.855823499230375,88.9584402257568,
1010,PNB,Mar 2019,52147,39645,,,7367,34656,584,-15370,-35.0,-9550,-21.0,0.0,2019,201904,False,-18.31361343893225,76.02546646978733,
1011,PNB,Mar 2020,54918,25867,,,9388,36997,614,827,56.0,485,1.0,0.0,2020,202004,False,0.883134855602899,47.101132597691105,
1012,PNB,Mar 2021,81935,38601,,,12777,50805,982,4325,38.0,2695,2.0,0.0,2021,202104,False,3.289192652712516,47.11173491182035,
1013,PNB,Mar 2022,76242,36026,,,12329,46823,896,4826,19.0,3908,4.0,18.0,2022,202204,False,5.125783688780462,47.252170719550904,
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,2023,202304,False,3.8678104669238302,47.788588865219644,
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,2024,202404,False,8.395910695456838,36.329711639847794,
1016,PNB,TTM,116126,36345,,,15249,73977,0,21054,,14535,13.0,,9999,99999,True,12.516576821728123,31.2979005562923,
1017,POWERGRID,Mar 2013,13081,2244,10837.0,83.0,966,2599,3428,5776,25.0,4313,5.0,31.0,2013,201304,False,32.97148536044645,17.154651785031724,4.169680646402463
1018,POWERGRID,Mar 2014,15555,2588,12967.0,83.0,725,3254,4079,6359,28.0,4548,5.0,30.0,2014,201404,False,29.238187078109934,16.63773706203793,3.984941610325753
1019,POWERGRID,Mar 2015,17540,2613,14927.0,85.0,731,4081,5173,6404,21.0,5046,5.0,21.0,2015,201504,False,28.76852907639681,14.897377423033067,3.6576819407008085
1020,POWERGRID,Mar 2016,20652,2468,18184.0,88.0,656,5086,6182,7572,21.0,5959,6.0,20.0,2016,201604,False,28.854348247143136,11.950416424559366,3.5753047581596538
1021,POWERGRID,Mar 2017,25697,3247,22450.0,87.0,933,6204,7722,9457,21.0,7451,8.0,31.0,2017,201704,False,28.995602599525238,12.63571623146671,3.618633139909736
1022,POWERGRID,Mar 2018,29954,3993,25961.0,87.0,4065,7324,9231,13471,39.0,8204,9.0,33.0,2018,201804,False,27.388662616011217,13.330440008012284,3.5446477334789734
1023,POWERGRID,Mar 2019,35059,8140,26920.0,77.0,1505,8737,10541,9147,-10.0,10034,11.0,43.0,2019,201904,False,28.62032573661542,23.2180039362218,3.0811491358589906
1024,POWERGRID,Mar 2020,37744,4858,32886.0,87.0,2820,9509,11607,14590,24.0,11059,12.0,47.0,2020,202004,False,29.300021195421788,12.870919881305637,3.458407824166579
1025,POWERGRID,Mar 2021,39640,4734,34906.0,88.0,769,8135,12039,15501,22.0,12036,13.0,52.0,2021,202104,False,30.363269424823407,11.942482341069628,4.290842040565458
1026,POWERGRID,Mar 2022,41622,5796,35826.0,86.0,4692,8036,12872,19610,14.0,16824,18.0,61.0,2022,202204,False,40.420931238287444,13.925327951564077,4.458188153310105
1027,POWERGRID,Mar 2023,45603,6028,39576.0,87.0,1093,9634,13333,17702,13.0,15420,17.0,67.0,2023,202304,False,33.81356489704624,13.21842861215271,4.107951006850737
1028,POWERGRID,Mar 2024,45843,6017,39826.0,87.0,556,8773,13095,18514,16.0,15573,17.0,67.0,2024,202404,False,33.97028990249329,13.125231769299567,4.539610167559558
1029,POWERGRID,TTM,45812,6577,39235.0,86.0,1886,8854,13045,19221,,15712,17.0,,9999,99999,True,34.296690823365054,14.356500480223522,4.431330472103005
1030,RECLTD,Mar 2013,13634,365,13270.0,97.0,4,8083,4,5186,26.0,3833,15.0,21.0,2013,201304,False,28.113539680211236,2.677130702655127,1.641717184213782
1031,RECLTD,Mar 2014,17223,572,16650.0,97.0,6,10035,5,6617,28.0,4741,18.0,20.0,2014,201404,False,27.527143935435173,3.321140335597747,1.6591928251121075
1032,RECLTD,Mar 2015,20544,1149,19395.0,94.0,6,11840,8,7552,29.0,5344,20.0,20.0,2015,201504,False,26.012461059190027,5.592873831775701,1.6380912162162162
1033,RECLTD,Mar 2016,24125,1680,22445.0,93.0,4,14282,20,8147,30.0,5691,22.0,30.0,2016,201604,False,23.589637305699483,6.963730569948187,1.5715586052373618
